sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S73,Prevotella,0.1129806786,0.0016372692,0.0675023846,0.4256000000
S73,Streptococcus,0.2075757147,0.0031034755,0.1091261181,0.4025130000
S73,Lactobacillus,0.0000082832,0.0000304173,0.0000190803,0.2536000000
S74,Fusobacterium,0.0423386196,0.0122903294,0.0323225229,0.6601335833
S74,Porphyromonas,0.0146116717,0.0011012036,0.0102534562,0.3079506667
S74,Prevotella,0.1865799569,0.0028300663,0.1115271847,0.6298590556
S74,Streptococcus,0.2154529686,0.0020597521,0.1127080866,0.4180682778
S74,Lactobacillus,0.0000350606,0.0000047626,0.0000202811,0.2631516667
S75,Fusobacterium,0.0425798544,0.0000102845,0.0283899978,0.5907441667
S75,Porphyromonas,0.0347886540,0.0000415146,0.0235798993,0.4196356667
S75,Prevotella,0.2239602959,0.0002709956,0.1325942437,0.7168350556
S75,Streptococcus,0.2641806507,0.0018638550,0.1378799713,0.5030000000
S75,Lactobacillus,0.0000917395,0.0001154873,0.0001033238,0.6073000000
S76,Fusobacterium,0.0370872609,0.0001588158,0.0247777792,0.5070133889
S76,Porphyromonas,0.0578713923,0.0002857760,0.0392953870,0.5299985556
S76,Prevotella,0.0612691194,0.0002024964,0.0363264143,0.2247854444
S76,Streptococcus,0.3386139283,0.0034836010,0.1772548818,0.6342462222
S76,Lactobacillus,0.0001061893,0.0000395896,0.0000737017,0.5316794444
S77,Fusobacterium,0.0289148788,0.0000080050,0.0192792542,0.3769000000
S77,Porphyromonas,0.0059982683,0.0000576180,0.0040819295,0.1722879444
S77,Prevotella,0.2503943104,0.0000866241,0.1481559596,0.7620236667
S77,Streptococcus,0.2378477466,0.0001102733,0.1233815558,0.4563000000
S77,Lactobacillus,0.0000743764,0.0000046108,0.0000403444,0.3904142222
S78,Fusobacterium,0.0529652306,0.0001059768,0.0353454793,0.7092515000
S78,Porphyromonas,0.0881566602,0.0000564356,0.0597372329,0.6504284722
S78,Prevotella,0.1509388985,0.0074871122,0.0923459153,0.5516443056
S78,Streptococcus,0.2248410313,0.0046946030,0.1188446029,0.4398635556
S78,Lactobacillus,0.0000125252,0.0001512652,0.0000802033,0.5471378611
S79,Fusobacterium,0.0177358355,0.0000441590,0.0118386100,0.1320856667
S79,Porphyromonas,0.0013730249,0.0000180389,0.0009359327,0.0000000000
S79,Prevotella,0.3564745116,0.0000180306,0.2108796109,1.0000000000
S79,Streptococcus,0.0769084822,0.0016592792,0.0406773845,0.0394953333
S79,Lactobacillus,0.0000667636,0.0000035643,0.0000359347,0.3694208889
S80,Fusobacterium,0.0722380938,0.0013133494,0.0485965123,0.9165048889
S80,Porphyromonas,0.0776386407,0.0004241936,0.0527307545,0.6120348333
S80,Prevotella,0.1493846021,0.0173945935,0.0954731901,0.5642175000
S80,Streptococcus,0.1926551010,0.0444334213,0.1212891071,0.4463000000
S80,Lactobacillus,0.0000231442,0.0001745832,0.0000970169,0.5948644444
S81,Fusobacterium,0.0407925719,0.0000149108,0.0272000182,0.5692000000
S81,Porphyromonas,0.0882364626,0.0000238557,0.0597807830,0.6506851667
S81,Prevotella,0.1546139739,0.0003286157,0.0915960107,0.5483448611
S81,Streptococcus,0.2001762971,0.0006161332,0.1040917737,0.3840741944
S81,Lactobacillus,0.0000027607,0.0000010212,0.0000019122,0.0462952778
S82,Fusobacterium,0.0876763709,0.0001419418,0.0584982279,1.0000000000
S82,Porphyromonas,0.0776465160,0.0000713305,0.0526222626,0.6108050000
S82,Prevotella,0.1320929628,0.0001349213,0.0781946078,0.4836150000
S82,Streptococcus,0.1842813192,0.0008828007,0.0959783288,0.3510000000
S82,Lactobacillus,0.0002427189,0.0001172823,0.0001815303,0.7123462222
S83,Fusobacterium,0.0490118922,0.0000494273,0.0326910706,0.6644326944
S83,Porphyromonas,0.0135994228,0.0001333174,0.0092555179,0.2957405556
S83,Prevotella,0.2330631434,0.0016762153,0.1385529897,0.7337154167
S83,Streptococcus,0.2790163610,0.0002571620,0.1447989689,0.5251000000
S83,Lactobacillus,0.0001070392,0.0000668733,0.0000874461,0.5633355000
S84,Fusobacterium,0.0243162779,0.0000072399,0.0162132652,0.2950000000
S84,Porphyromonas,0.0245821412,0.0000316980,0.0166626434,0.3685000000
S84,Prevotella,0.0888026268,0.0000333414,0.0525447497,0.3235656667
S84,Streptococcus,0.3413319363,0.0139638948,0.1837102867,0.6514400556
S84,Lactobacillus,0.0000784890,0.0000317749,0.0000557016,0.4583439167
S85,Fusobacterium,0.0264115348,0.0000118991,0.0176116563,0.3277811111
S85,Porphyromonas,0.0348979761,0.0000309729,0.0236505558,0.4201000000
S85,Prevotella,0.1314401542,0.0002782350,0.0778669759,0.4814579444
S85,Streptococcus,0.3889342890,0.0095274894,0.2062569410,0.7144120000
S85,Lactobacillus,0.0002426754,0.0011448994,0.0006827847,0.8606112222
S86,Fusobacterium,0.0307571116,0.0000565143,0.0205235792,0.4079134167
S86,Porphyromonas,0.0189262645,0.0000113485,0.0128246787,0.3321000000
S86,Prevotella,0.2186212436,0.0032020023,0.1306331028,0.7079736667
S86,Streptococcus,0.2929814436,0.0263445645,0.1646007240,0.5962606111
S86,Lactobacillus,0.0000976833,0.0031970797,0.0016095839,0.9843027778
S87,Fusobacterium,0.0480865873,0.0011265583,0.0324332443,0.6618000000
S87,Porphyromonas,0.0306931802,0.0005468086,0.0209685442,0.4017707500
S87,Prevotella,0.1401545904,0.0084786900,0.0863714762,0.5205506944
S87,Streptococcus,0.2599297045,0.0476112958,0.1577023225,0.5700354167
S87,Lactobacillus,0.0000116085,0.0000162752,0.0000138850,0.2180830833
S88,Fusobacterium,0.0414239551,0.0002375818,0.0276951640,0.5797000000
S88,Porphyromonas,0.0680647925,0.0001345168,0.0461518004,0.5728000000
S88,Prevotella,0.1128236700,0.0001796776,0.0668141520,0.4221683611
S88,Streptococcus,0.2552646652,0.0008614916,0.1327742483,0.4849000000
S88,Lactobacillus,0.0000391857,0.0000076850,0.0000238195,0.2887880000
S89,Fusobacterium,0.0311114285,0.0008987822,0.0210405464,0.4242074167
S89,Porphyromonas,0.0408412846,0.0002395196,0.0277439410,0.4475261111
S89,Prevotella,0.0828248184,0.0009731061,0.0493924289,0.3089706111
S89,Streptococcus,0.3468273140,0.1006879950,0.2283157901,0.7560154444
S89,Lactobacillus,0.0000698402,0.0001390762,0.0001036139,0.6075000000
S90,Fusobacterium,0.0510469575,0.0006937820,0.0342625656,0.6893285000
S90,Porphyromonas,0.0430031308,0.0001942327,0.0291938088,0.4577613889
S90,Prevotella,0.2136883532,0.0012029409,0.1268985369,0.6959609167
S90,Streptococcus,0.1757049103,0.0023438291,0.0922347601,0.3383115278
S90,Lactobacillus,0.0000106692,0.0000043178,0.0000075710,0.1582518056
S91,Fusobacterium,0.0254834798,0.0000268973,0.0169979523,0.3140000000
S91,Porphyromonas,0.0096130519,0.0000734469,0.0065357599,0.2396800000
S91,Prevotella,0.1514353797,0.0002174031,0.0896702907,0.5364942222
S91,Streptococcus,0.3365774354,0.0004472438,0.1747369727,0.6261730000
S91,Lactobacillus,0.0001428011,0.0000473577,0.0000962434,0.5923000000
S92,Fusobacterium,0.0708113569,0.0003759652,0.0473328930,0.8977061111
S92,Porphyromonas,0.1340418917,0.0000702556,0.0908252349,0.7821105833
S92,Prevotella,0.1079972376,0.0023728163,0.0648548683,0.4091810000
S92,Streptococcus,0.1690320144,0.0146207458,0.0946858480,0.3477000000
S92,Lactobacillus,0.0000071947,0.0000305452,0.0000185852,0.2492118889
S93,Fusobacterium,0.0704137355,0.0000770473,0.0469681728,0.8917520000
S93,Porphyromonas,0.1374658410,0.0000717881,0.0931451788,0.7931580000
S93,Prevotella,0.1289163163,0.0020007162,0.0770775501,0.4761174444
S93,Streptococcus,0.1838873008,0.0068628099,0.0986532866,0.3617783333
S93,Lactobacillus,0.0000128184,0.0000614425,0.0000365375,0.3723599167
S94,Fusobacterium,0.0366678807,0.0000078075,0.0244478563,0.5014152778
S94,Porphyromonas,0.0307988173,0.0000512918,0.0208802607,0.4000000000
S94,Prevotella,0.1425900653,0.0004793771,0.0845448546,0.5133000000
S94,Streptococcus,0.3371761063,0.0021885064,0.1758857805,0.6305237778
S94,Lactobacillus,0.0000489136,0.0000689156,0.0000586707,0.4729928333
S95,Fusobacterium,0.0331421809,0.0000047741,0.0220963786,0.4471000000
S95,Porphyromonas,0.0184583205,0.0000361400,0.0125156817,0.3307000000
S95,Prevotella,0.1182937594,0.0000338374,0.0699904110,0.4419603333
S95,Streptococcus,0.3215450701,0.0003996147,0.1669194805,0.6017289444
S95,Lactobacillus,0.0001262633,0.0000154587,0.0000722123,0.5276000000
S96,Fusobacterium,0.0698794678,0.0000073986,0.0465887780,0.8856069444
S96,Porphyromonas,0.0749221715,0.0000156224,0.0507587685,0.6044000000
S96,Prevotella,0.2282457463,0.0008793052,0.1353777633,0.7264815278
S96,Streptococcus,0.1252077147,0.0006478196,0.0652344319,0.2222873333
S96,Lactobacillus,0.0000076489,0.0000197893,0.0000135710,0.2150684444
S97,Fusobacterium,0.0598618950,0.0000443059,0.0399226986,0.7839164444
S97,Porphyromonas,0.0525474272,0.0000232319,0.0356041384,0.5059537778
S97,Prevotella,0.2127373408,0.0001283078,0.1258970315,0.6915415000
S97,Streptococcus,0.1870958377,0.0050740735,0.0994557290,0.3658554444
S97,Lactobacillus,0.0000627441,0.0000592688,0.0000610489,0.4842807778
S98,Fusobacterium,0.0486487354,0.0006982935,0.0326652548,0.6642327778
S98,Porphyromonas,0.0111444325,0.0004848591,0.0077058605,0.2645517778
S98,Prevotella,0.2019153211,0.0012349085,0.1199472652,0.6664721667
S98,Streptococcus,0.2689219325,0.0002375443,0.1395553752,0.5091000000
S98,Lactobacillus,0.0001577342,0.0000234993,0.0000922538,0.5817011667
S99,Fusobacterium,0.0464986058,0.0000699469,0.0310223862,0.6398108333
S99,Porphyromonas,0.1718647423,0.0000124780,0.1164285280,0.8773620833
S99,Prevotella,0.0863903788,0.0042970183,0.0528592879,0.3268298889
S99,Streptococcus,0.2437686495,0.1096044216,0.1791710583,0.6408000000
S99,Lactobacillus,0.0000104652,0.0007670576,0.0003795347,0.8059273333
S100,Fusobacterium,0.0158300909,0.0000485270,0.0105695696,0.0736498611
S100,Porphyromonas,0.0469159929,0.0001740016,0.0318379312,0.4774172778
S100,Prevotella,0.0085179645,0.0010867196,0.0054826673,0.0813898889
S100,Streptococcus,0.5086533789,0.0706822733,0.2977784021,0.8669250556
S100,Lactobacillus,0.0002786908,0.0053574568,0.0027561376,1.0000000000
S101,Fusobacterium,0.0220875669,0.0001256780,0.0147669373,0.2582645000
S101,Porphyromonas,0.1702723200,0.0000277482,0.1153547162,0.8735430556
S101,Prevotella,0.0395381896,0.0019068274,0.0241676332,0.1808000000
S101,Streptococcus,0.2841925028,0.1768962767,0.2325313569,0.7612143333
S101,Lactobacillus,0.0000037203,0.0000746125,0.0000383019,0.3812585556
S102,Fusobacterium,0.0307505823,0.0004993464,0.0206668370,0.4121410556
S102,Porphyromonas,0.0082599732,0.0004769109,0.0057493079,0.2237569444
S102,Prevotella,0.2087542378,0.0006456844,0.1237521526,0.6827436667
S102,Streptococcus,0.2674935869,0.0004056958,0.1388957134,0.5071490833
S102,Lactobacillus,0.0000914012,0.0000091818,0.0000512941,0.4397511667
S103,Fusobacterium,0.0470240220,0.0000205603,0.0313562014,0.6439000000
S103,Porphyromonas,0.0534429023,0.0000140778,0.0362077976,0.5111056667
S103,Prevotella,0.2493890733,0.0011136054,0.1479807835,0.7617119167
S103,Streptococcus,0.1577218058,0.0120138272,0.0875661124,0.3206695000
S103,Lactobacillus,0.0000062060,0.0000375034,0.0000214730,0.2717490000
S104,Fusobacterium,0.0211853720,0.0000218394,0.0141308612,0.2283803889
S104,Porphyromonas,0.0691913991,0.0002508162,0.0469525013,0.5788019444
S104,Prevotella,0.0075538408,0.0036791689,0.0059712283,0.0976611111
S104,Streptococcus,0.4151186530,0.0038289442,0.2170902747,0.7382661111
S104,Lactobacillus,0.0000230985,0.0001013975,0.0000612931,0.4875000000
S105,Fusobacterium,0.0538584529,0.0014325109,0.0363831389,0.7275465556
S105,Porphyromonas,0.0534245762,0.0002939125,0.0362856525,0.5117000000
S105,Prevotella,0.1166693341,0.1599507818,0.1343476719,0.7224167500
S105,Streptococcus,0.2515890975,0.1141367867,0.1854083553,0.6560000000
S105,Lactobacillus,0.0000047417,0.0001508040,0.0000759916,0.5386777778
S106,Fusobacterium,0.0321958734,0.0000758651,0.0214892040,0.4325679167
S106,Porphyromonas,0.0242404276,0.0000743944,0.0164449331,0.3660000000
S106,Prevotella,0.2469642937,0.0000377436,0.1461069704,0.7543653889
S106,Streptococcus,0.2102745591,0.0002050829,0.1091299965,0.4026000000
S106,Lactobacillus,0.0000609897,0.0000025318,0.0000324736,0.3510895000
S107,Fusobacterium,0.0370456135,0.0002015627,0.0247642633,0.5068000000
S107,Porphyromonas,0.0680983347,0.0000554443,0.0461490152,0.5724664444
S107,Prevotella,0.1126701256,0.0085193782,0.0701296795,0.4424649722
S107,Streptococcus,0.3138105766,0.1602004183,0.2398501300,0.7755000000
S107,Lactobacillus,0.0000131740,0.0004017645,0.0002027304,0.7344981667
S108,Fusobacterium,0.0674137173,0.0000025373,0.0449433240,0.8590535000
S108,Porphyromonas,0.1031706552,0.0000153124,0.0698947381,0.6926214167
S108,Prevotella,0.1359732587,0.0040725905,0.0820983379,0.5032537778
S108,Streptococcus,0.2349856360,0.0008164732,0.1222375205,0.4511063889
S108,Lactobacillus,0.0000047595,0.0000316203,0.0000178623,0.2434575556
S109,Fusobacterium,0.0248114265,0.0001157575,0.0165795368,0.3039525000
S109,Porphyromonas,0.0139256666,0.0003787854,0.0095557049,0.3009690556
S109,Prevotella,0.0854495990,0.0004709400,0.0507400059,0.3156685000
S109,Streptococcus,0.3930697977,0.0005691926,0.2040880248,0.7061127222
S109,Lactobacillus,0.0001357176,0.0000344688,0.0000863279,0.5618141667
S110,Fusobacterium,0.0166237811,0.0000251401,0.0110909007,0.1038530556
S110,Porphyromonas,0.0565484635,0.0000119680,0.0383108843,0.5230000000
S110,Prevotella,0.0572595914,0.0058656924,0.0362677171,0.2245205556
S110,Streptococcus,0.3771832842,0.0897532376,0.2387910395,0.7730248889
S110,Lactobacillus,0.0000042660,0.0002616787,0.0001298331,0.6479000000
S111,Fusobacterium,0.0217943507,0.0000207174,0.0145364729,0.2484777778
S111,Porphyromonas,0.0452800313,0.0000174921,0.0306792122,0.4702000000
S111,Prevotella,0.0491024859,0.0000234991,0.0290561392,0.1927949444
S111,Streptococcus,0.4281454528,0.0473713380,0.2448097679,0.7818340000
S111,Lactobacillus,0.0007304891,0.0019607253,0.0013306043,0.9529202778
S112,Fusobacterium,0.0591634195,0.0000574618,0.0394614336,0.7741173889
S112,Porphyromonas,0.0852380835,0.0000758646,0.0577663999,0.6374000000
S112,Prevotella,0.1857179693,0.0047077569,0.1117842205,0.6316293611
S112,Streptococcus,0.1759271688,0.0026168535,0.0924814615,0.3393821667
S112,Lactobacillus,0.0000029670,0.0000086095,0.0000057194,0.1359619444
S113,Fusobacterium,0.0196269337,0.0000854442,0.0131131039,0.1856779167
S113,Porphyromonas,0.0793658770,0.0000537702,0.0537813264,0.6176015833
S113,Prevotella,0.0708328837,0.0010993461,0.0423501711,0.2724573333
S113,Streptococcus,0.3632648061,0.0216919134,0.1988037837,0.6937143333
S113,Lactobacillus,0.0000349384,0.0002738219,0.0001514670,0.6782315000
S114,Fusobacterium,0.0359515393,0.0001454900,0.0240161896,0.4917591389
S114,Porphyromonas,0.0069989992,0.0002568655,0.0048241174,0.1977780833
S114,Prevotella,0.2155013417,0.0076104919,0.1305881777,0.7077000000
S114,Streptococcus,0.2947188055,0.0005429665,0.1530785868,0.5521000000
S114,Lactobacillus,0.0000591489,0.0000420066,0.0000507868,0.4377008889
S115,Fusobacterium,0.0883092543,0.0009449520,0.0591878202,1.0000000000
S115,Porphyromonas,0.1916283420,0.0003911465,0.1299389241,0.9154425000
S115,Prevotella,0.0480051811,0.0038658204,0.0299764281,0.1996945278
S115,Streptococcus,0.1273614191,0.0106265706,0.0711557513,0.2528496667
S115,Lactobacillus,0.0000208428,0.0001015817,0.0000602276,0.4805455000
S116,Fusobacterium,0.0197162904,0.0001643222,0.0131989676,0.1914000000
S116,Porphyromonas,0.0572139267,0.0000877231,0.0387861191,0.5271498333
S116,Prevotella,0.0714584167,0.0004125662,0.0424396890,0.2726786111
S116,Streptococcus,0.4009045534,0.0813200321,0.2470305246,0.7884107778
S116,Lactobacillus,0.0001056070,0.0004749617,0.0002857800,0.7781000000
S117,Fusobacterium,0.0528567672,0.0000108175,0.0352414506,0.7071261111
S117,Porphyromonas,0.1433081103,0.0000212253,0.0970865345,0.8078677778
S117,Prevotella,0.1183897342,0.0019653571,0.0708361154,0.4456929167
S117,Streptococcus,0.1054483018,0.0002516250,0.0547980500,0.1649000000
S117,Lactobacillus,0.0000001732,0.0000000862,0.0000001308,0.0000000000
S118,Fusobacterium,0.0563672177,0.0000854675,0.0376066343,0.7479617500
S118,Porphyromonas,0.1437128636,0.0000421726,0.0973674794,0.8096249167
S118,Prevotella,0.1320498365,0.0012357739,0.0786187405,0.4856139444
S118,Streptococcus,0.1868466272,0.0139135849,0.1035825698,0.3823000000
S118,Lactobacillus,0.0000124341,0.0000750486,0.0000429778,0.4030000000
S119,Fusobacterium,0.0637722734,0.0001146973,0.0425530813,0.8241116667
S119,Porphyromonas,0.1010030049,0.0000676946,0.0684432274,0.6853224444
S119,Prevotella,0.1503881550,0.0038887274,0.0905503606,0.5414460833
S119,Streptococcus,0.2077021101,0.0048033518,0.1100101154,0.4065702778
S119,Lactobacillus,0.0000150942,0.0001011774,0.0000570860,0.4657414167
S120,Fusobacterium,0.0190456917,0.0000204044,0.0127039293,0.1675936944
S120,Porphyromonas,0.0021557759,0.0000086428,0.0014631524,0.0055981667
S120,Prevotella,0.3617308137,0.0000109599,0.2139860847,1.0000000000
S120,Streptococcus,0.0944669683,0.0008604541,0.0493971652,0.1291940833
S120,Lactobacillus,0.0000833663,0.0000058905,0.0000455732,0.4146000000
S121,Fusobacterium,0.0320704327,0.0005362151,0.0215590268,0.4345706667
S121,Porphyromonas,0.0925415507,0.0000892099,0.0627182150,0.6596266111
S121,Prevotella,0.0702749916,0.0038306228,0.0431357424,0.2763667500
S121,Streptococcus,0.3173178015,0.1247194591,0.2245852663,0.7517080278
S121,Lactobacillus,0.0000154571,0.0002245668,0.0001174618,0.6286025000
S122,Fusobacterium,0.0380442735,0.0007174592,0.0256020021,0.5279534444
S122,Porphyromonas,0.0618546041,0.0001854966,0.0419613436,0.5472000000
S122,Prevotella,0.1136436415,0.0059694995,0.0696640624,0.4395000000
S122,Streptococcus,0.2747806770,0.0412983153,0.1623632436,0.5887320556
S122,Lactobacillus,0.0000078362,0.0000371867,0.0000221535,0.2762738056
S123,Fusobacterium,0.0242737355,0.0000591050,0.0162021920,0.2948846111
S123,Porphyromonas,0.0512858212,0.0000077493,0.0347445077,0.4997549444
S123,Prevotella,0.1262772775,0.0434005590,0.0924262235,0.5521000000
S123,Streptococcus,0.2724373505,0.3447467770,0.3072530003,0.8907018056
S123,Lactobacillus,0.0000019656,0.0005050893,0.0002473918,0.7624409167
S124,Fusobacterium,0.0643811501,0.0004137881,0.0430586961,0.8319434444
S124,Porphyromonas,0.0633336801,0.0000871698,0.0429315800,0.5519000000
S124,Prevotella,0.1819195514,0.0000368005,0.1076294137,0.6167000000
S124,Streptococcus,0.1749886268,0.0019094427,0.0916542048,0.3365649444
S124,Lactobacillus,0.0002109917,0.0000258522,0.0001206798,0.6348268611
S125,Fusobacterium,0.0124609962,0.0000192600,0.0083137508,0.0000000000
S125,Porphyromonas,0.0351901712,0.0000842906,0.0238656936,0.4214000000
S125,Prevotella,0.0051566921,0.0004174142,0.0032209307,0.0320602500
S125,Streptococcus,0.4614877870,0.0973911183,0.2861819836,0.8455113333
S125,Lactobacillus,0.0001332128,0.0014614789,0.0007811475,0.8788746667
S126,Fusobacterium,0.0255126493,0.0000356603,0.0170203197,0.3151823611
S126,Porphyromonas,0.0201790767,0.0000253013,0.0136778588,0.3439791667
S126,Prevotella,0.2659577864,0.0000136148,0.1573327022,0.7867000000
S126,Streptococcus,0.2219066122,0.0008684145,0.1154808133,0.4257661389
S126,Lactobacillus,0.0001964820,0.0000201810,0.0001104815,0.6184000000
S127,Fusobacterium,0.0543863316,0.0000046456,0.0362591029,0.7256000000
S127,Porphyromonas,0.1129873726,0.0000097805,0.0765429881,0.7239520833
S127,Prevotella,0.1576666299,0.0234398488,0.1028416066,0.5958711111
S127,Streptococcus,0.1395158777,0.0163803862,0.0802284188,0.2899758333
S127,Lactobacillus,0.0000012697,0.0001421847,0.0000700087,0.5172413889
S128,Fusobacterium,0.0229183444,0.0004548220,0.0154305036,0.2773728333
S128,Porphyromonas,0.0079288118,0.0008072916,0.0056315472,0.2229980000
S128,Prevotella,0.1022860257,0.0023880463,0.0614826256,0.3846740833
S128,Streptococcus,0.3631224125,0.0005411187,0.1885462340,0.6628000000
S128,Lactobacillus,0.0000649535,0.0000182431,0.0000421679,0.4005556944
S129,Fusobacterium,0.0485330499,0.0000617621,0.0323759540,0.6609000000
S129,Porphyromonas,0.1167907137,0.0000321360,0.0791266564,0.7344108333
S129,Prevotella,0.1107260261,0.0035312444,0.0669422420,0.4228681944
S129,Streptococcus,0.2437559228,0.0239754125,0.1379356771,0.5030500278
S129,Lactobacillus,0.0000412925,0.0014221385,0.0007148759,0.8660108333
S130,Fusobacterium,0.0419374858,0.0013638631,0.0284129449,0.5909763333
