sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S73,Prevotella,0.1126131047,0.0010588733,0.0670487003,0.4505229044
S73,Streptococcus,0.3936190962,0.0203142253,0.2138797139,0.7363674290
S73,Lactobacillus,0.0000430649,0.0005435112,0.0002871851,0.5646554955
S74,Fusobacterium,0.0222695390,0.0000135040,0.0148508607,0.4097906838
S74,Porphyromonas,0.0341085622,0.0001742839,0.0231620208,0.4148289534
S74,Prevotella,0.0160683637,0.0002085288,0.0095904030,0.0961890849
S74,Streptococcus,0.4698667997,0.0037700346,0.2454498388,0.7978596506
S74,Lactobacillus,0.0003049268,0.0004411170,0.0003713610,0.6165188636
S75,Fusobacterium,0.0650684863,0.0000263299,0.0433877675,0.7315493421
S75,Porphyromonas,0.0486026029,0.0001526864,0.0329735976,0.4511396623
S75,Prevotella,0.1575861846,0.0001558044,0.0932836349,0.5532584020
S75,Streptococcus,0.2444120479,0.0009475132,0.1271883831,0.5519084991
S75,Lactobacillus,0.0001962738,0.0000610774,0.0001303243,0.4693519872
S76,Fusobacterium,0.0465409139,0.0001629044,0.0310815774,0.6140440031
S76,Porphyromonas,0.0700242261,0.0001691439,0.0474903286,0.5217781981
S76,Prevotella,0.0297594266,0.0002148415,0.0176919200,0.1250882934
S76,Streptococcus,0.2369100049,0.0004317224,0.1230500911,0.5422773915
S76,Lactobacillus,0.0000389466,0.0000074305,0.0000235729,0.3487722957
S77,Fusobacterium,0.0384852765,0.0000721666,0.0256809065,0.5492919955
S77,Porphyromonas,0.0387091668,0.0002954839,0.0263176562,0.4355589948
S77,Prevotella,0.0605136572,0.0105580926,0.0401092716,0.2602160660
S77,Streptococcus,0.4000273751,0.0013692815,0.2080808856,0.7264583361
S77,Lactobacillus,0.0000218669,0.0000661774,0.0000434818,0.3746665428
S78,Fusobacterium,0.0313287274,0.0099775844,0.0242116797,0.5109596857
S78,Porphyromonas,0.0349377559,0.0002886176,0.0237606145,0.4168324947
S78,Prevotella,0.0565399060,0.0073790734,0.0364601293,0.2474028809
S78,Streptococcus,0.3649833916,0.0141866923,0.1960812771,0.7107576481
S78,Lactobacillus,0.0001250264,0.0006354079,0.0003739930,0.6166950086
S79,Fusobacterium,0.0565381719,0.0003690934,0.0378151457,0.6918725405
S79,Porphyromonas,0.0776361840,0.0001014639,0.0526249840,0.5397639492
S79,Prevotella,0.1799885639,0.0079229930,0.1097082603,0.6842624604
S79,Streptococcus,0.1865938133,0.0135336396,0.1032685445,0.5005017656
S79,Lactobacillus,0.0000101266,0.0000918013,0.0000499679,0.3780640170
S80,Fusobacterium,0.0502298464,0.0000002063,0.0334866330,0.6337143879
S80,Porphyromonas,0.0289929749,0.0000018320,0.0196409933,0.4033766680
S80,Prevotella,0.2784733473,0.0000202557,0.1647389860,0.8263600619
S80,Streptococcus,0.0476314360,0.0000361376,0.0247151812,0.1082703757
S80,Lactobacillus,0.0000012739,0.0000000930,0.0000006979,0.3160293896
S81,Fusobacterium,0.0195025770,0.0001231977,0.0130427839,0.4024959017
S81,Porphyromonas,0.0310452423,0.0000528144,0.0210476849,0.4077521007
S81,Prevotella,0.1587923516,0.0479546199,0.1135206021,0.7125216304
S81,Streptococcus,0.1338403976,0.0131792522,0.0757442906,0.4005285521
S81,Lactobacillus,0.0000030930,0.0002230726,0.0001104001,0.4602607975
S82,Fusobacterium,0.0798334320,0.0001627746,0.0532765462,0.7972849208
S82,Porphyromonas,0.1145478571,0.0005230591,0.0777656642,0.6544571422
S82,Prevotella,0.0833649960,0.0006958680,0.0495987325,0.3078865235
S82,Streptococcus,0.1212773560,0.0000714801,0.0629189713,0.3710627393
S82,Lactobacillus,0.0000013821,0.0000000173,0.0000007163,0.3160703481
S83,Fusobacterium,0.0266717598,0.0002899511,0.0178778236,0.4557085613
S83,Porphyromonas,0.0338961996,0.0001812909,0.0230204226,0.4143550128
S83,Prevotella,0.1821255563,0.1188219622,0.1562691587,0.8150316778
S83,Streptococcus,0.1940631753,0.0047834848,0.1029285095,0.4994786024
S83,Lactobacillus,0.0000011969,0.0000219385,0.0000113148,0.3367214341
S84,Fusobacterium,0.0426156560,0.0000238001,0.0284183707,0.5752370198
S84,Porphyromonas,0.1205410773,0.0000317625,0.0816671048,0.6797818687
S84,Prevotella,0.1274156218,0.0049269787,0.0773850493,0.5060691872
S84,Streptococcus,0.2381729656,0.0316564600,0.1387390925,0.5635396599
S84,Lactobacillus,0.0000124359,0.0004304167,0.0002163290,0.5208697323
S85,Fusobacterium,0.0515870885,0.0000545214,0.0344095661,0.6431691523
S85,Porphyromonas,0.0439222250,0.0000513334,0.0297703245,0.4431614300
S85,Prevotella,0.1231137297,0.0015995009,0.0734811574,0.4848107775
S85,Streptococcus,0.2901698114,0.0897772357,0.1936844972,0.7076566745
S85,Lactobacillus,0.0000258952,0.0001208052,0.0000721928,0.3899823090
S86,Fusobacterium,0.0200703531,0.0117690967,0.0173032676,0.4534926658
S86,Porphyromonas,0.0229588057,0.0002260472,0.0156256578,0.3916694187
S86,Prevotella,0.1315685774,0.0175511567,0.0849980816,0.5122791730
S86,Streptococcus,0.0997533634,0.0158366969,0.0593490425,0.3642280673
S86,Lactobacillus,0.0000084585,0.0000796013,0.0000431623,0.3744991907
S87,Fusobacterium,0.0235702241,0.0000000544,0.0157135009,0.4132710519
S87,Porphyromonas,0.0317598435,0.0000003713,0.0215148525,0.4093157483
S87,Prevotella,0.3284910206,0.0000069654,0.1943214769,0.9723000000
S87,Streptococcus,0.1639544893,0.0004375432,0.0852241078,0.4272233649
S87,Lactobacillus,0.0000371044,0.0000408643,0.0000389385,0.3722867358
S88,Fusobacterium,0.0370816226,0.0014268548,0.0251967000,0.5468265966
S88,Porphyromonas,0.0180578880,0.0011138791,0.0125920787,0.3543641032
S88,Prevotella,0.1606798507,0.0275427216,0.1062998966,0.6253501594
S88,Streptococcus,0.2365936701,0.0125460190,0.1287188751,0.5533767176
S88,Lactobacillus,0.0000039957,0.0000029144,0.0000034682,0.3221715449
S89,Fusobacterium,0.0553468421,0.0006552447,0.0371163097,0.6846960333
S89,Porphyromonas,0.0620891406,0.0002148866,0.0421297038,0.5087221130
S89,Prevotella,0.1841937907,0.0007616606,0.1092708080,0.6801312751
S89,Streptococcus,0.2018232593,0.0190613009,0.1138267608,0.5259257878
S89,Lactobacillus,0.0000237516,0.0000161043,0.0000200212,0.3452806982
S90,Fusobacterium,0.0669790602,0.0000008952,0.0446530052,0.7427083897
S90,Porphyromonas,0.1067044640,0.0000060414,0.0722856180,0.6463712939
S90,Prevotella,0.1325792620,0.0018334773,0.0791760542,0.5075301182
S90,Streptococcus,0.2150570069,0.0002309847,0.1116222555,0.5232739216
S90,Lactobacillus,0.0000030439,0.0000101092,0.0000064904,0.3288719706
S91,Fusobacterium,0.0379055772,0.0002851418,0.0253654320,0.5476857170
S91,Porphyromonas,0.1520214382,0.0000159950,0.1029874242,0.7649976826
S91,Prevotella,0.0313512016,0.0178463699,0.0258351436,0.1541362748
S91,Streptococcus,0.2983743920,0.0270398665,0.1677318427,0.6445624726
S91,Lactobacillus,0.0000103135,0.0010035572,0.0004948226,0.6247815589
S92,Fusobacterium,0.0310799327,0.0000162114,0.0207253589,0.4666906783
S92,Porphyromonas,0.0686994367,0.0000471223,0.0465535288,0.5184282439
S92,Prevotella,0.0705259119,0.0046328123,0.0436118289,0.2725145491
S92,Streptococcus,0.3156711378,0.0011211197,0.1642211291,0.6377524826
S92,Lactobacillus,0.0000020588,0.0000053724,0.0000036752,0.3226303559
S93,Fusobacterium,0.0525684690,0.0001838164,0.0351069181,0.6558751467
S93,Porphyromonas,0.0844074516,0.0001162153,0.0572167302,0.5752764766
S93,Prevotella,0.1919612321,0.0087772582,0.1171396090,0.7184468565
S93,Streptococcus,0.1475156058,0.0100461509,0.0813266090,0.4213959355
S93,Lactobacillus,0.0000028744,0.0000181870,0.0000103439,0.3357670214
S94,Fusobacterium,0.0347678635,0.0002160114,0.0232505794,0.4998036903
S94,Porphyromonas,0.0624153213,0.0001993723,0.0423456603,0.5091959342
S94,Prevotella,0.0442052668,0.0011957256,0.0266379894,0.1570001345
S94,Streptococcus,0.3756761149,0.1372482383,0.2608775077,0.8114794851
S94,Lactobacillus,0.0000643300,0.0003126702,0.0001854716,0.5084856499
S95,Fusobacterium,0.0297745888,0.0004836682,0.0200109486,0.4639354050
S95,Porphyromonas,0.0379809985,0.0000523126,0.0257459385,0.4343001290
S95,Prevotella,0.2073447269,0.0031150265,0.1239269619,0.7278837437
S95,Streptococcus,0.2052341912,0.0401606141,0.1257543207,0.5501694254
S95,Lactobacillus,0.0000073848,0.0000419850,0.0000242630,0.3494507295
S96,Fusobacterium,0.0236044139,0.0000021327,0.0157369869,0.4133658073
S96,Porphyromonas,0.0159397524,0.0000078769,0.0108004377,0.3434966311
S96,Prevotella,0.1692268052,0.0000107172,0.1001103749,0.5647490260
S96,Streptococcus,0.3497598987,0.0165402418,0.1893208046,0.7002318358
S96,Lactobacillus,0.0012738066,0.0014384079,0.0013540999,0.6930249531
S97,Fusobacterium,0.0319828960,0.0000265079,0.0213307666,0.4697318916
S97,Porphyromonas,0.1015472923,0.0000809709,0.0688162209,0.6398335662
S97,Prevotella,0.0210526977,0.0000395598,0.0124698667,0.1064605221
S97,Streptococcus,0.2546320226,0.0028427341,0.1334001430,0.5578675114
S97,Lactobacillus,0.0000379631,0.0000085111,0.0000235963,0.3487953208
S98,Fusobacterium,0.0703657281,0.0000644064,0.0469319542,0.7569769245
S98,Porphyromonas,0.0912379053,0.0000159670,0.0618114736,0.6028264351
S98,Prevotella,0.1455115066,0.0067884443,0.0888499741,0.5154211796
S98,Streptococcus,0.2163983373,0.0331958019,0.1281897092,0.5528690827
S98,Lactobacillus,0.0000154080,0.0006560293,0.0003279062,0.6136106369
S99,Fusobacterium,0.0203195972,0.0001977062,0.0136123002,0.4047936456
S99,Porphyromonas,0.0503609911,0.0000356157,0.0341269990,0.4544908997
S99,Prevotella,0.1153296293,0.0008369060,0.0685649958,0.4548077369
S99,Streptococcus,0.3285077388,0.0386502311,0.1889467166,0.6991956437
S99,Lactobacillus,0.0000931329,0.0009667228,0.0005192743,0.6264179944
S100,Fusobacterium,0.0322706881,0.0005550346,0.0216988036,0.4726147382
S100,Porphyromonas,0.1784849532,0.0000282156,0.1209182636,0.8427075849
S100,Prevotella,0.0342906495,0.1720228552,0.0905474659,0.5168058316
S100,Streptococcus,0.0811559310,0.0359605029,0.0593951693,0.3644056896
S100,Lactobacillus,0.0000006048,0.0003343469,0.0001634058,0.4997619804
S101,Fusobacterium,0.0680623027,0.0010253079,0.0457166378,0.7515749476
S101,Porphyromonas,0.1082707804,0.0004353912,0.0734851710,0.6481412431
S101,Prevotella,0.1262112082,0.0006138855,0.0749108933,0.4992873984
S101,Streptococcus,0.1332064274,0.0068604007,0.0723731553,0.3946886211
S101,Lactobacillus,0.0000307212,0.0000128080,0.0000219830,0.3472093595
S102,Fusobacterium,0.0377247624,0.0000267428,0.0251587559,0.5466333990
S102,Porphyromonas,0.0947797627,0.0000118655,0.0642094733,0.6089381555
S102,Prevotella,0.1445220781,0.0072212025,0.0884414388,0.5150879354
S102,Streptococcus,0.0963457813,0.0329129887,0.0658040663,0.3746252424
S102,Lactobacillus,0.0000002864,0.0000062345,0.0000031879,0.3215500378
S103,Fusobacterium,0.0296894402,0.0001528473,0.0198439092,0.4632911828
S103,Porphyromonas,0.0257330311,0.0000361410,0.0174437117,0.3969701988
S103,Prevotella,0.2711389806,0.0000572561,0.1604154593,0.8205773500
S103,Streptococcus,0.1809321572,0.0009941019,0.0942953157,0.4419924814
S103,Lactobacillus,0.0000497304,0.0000074010,0.0000290819,0.3599168173
S104,Fusobacterium,0.0039015145,0.0001635704,0.0026555331,0.0105785732
S104,Porphyromonas,0.0083899167,0.0000065131,0.0056855930,0.2875761857
S104,Prevotella,0.0252689359,0.1231660973,0.0652551004,0.4463706329
S104,Streptococcus,0.0051019738,0.0366924637,0.0203122097,0.0861059524
S104,Lactobacillus,0.0000000495,0.0003009333,0.0001468221,0.4852143828
S105,Fusobacterium,0.0268972854,0.0000005185,0.0179316964,0.4559163333
S105,Porphyromonas,0.0505576378,0.0000018512,0.0342493195,0.4548463051
S105,Prevotella,0.1235512783,0.0000000762,0.0730867028,0.4819747143
S105,Streptococcus,0.1117078956,0.0011389531,0.0584709974,0.3608469482
S105,Lactobacillus,0.0006549767,0.0000245163,0.0003474350,0.6149176114
S106,Fusobacterium,0.0334783046,0.0084222416,0.0251262836,0.5464680623
S106,Porphyromonas,0.0182080212,0.0014371164,0.0127980519,0.3570959364
S106,Prevotella,0.1543177749,0.0026292132,0.0923604750,0.5308573040
S106,Streptococcus,0.2577246210,0.0012340685,0.1342291698,0.5586628063
S106,Lactobacillus,0.0000273515,0.0000033551,0.0000156459,0.3409793875
S107,Fusobacterium,0.0380021330,0.0004387412,0.0254810024,0.5482741582
S107,Porphyromonas,0.1799661237,0.0002868634,0.1220050720,0.8439801637
S107,Prevotella,0.0174294978,0.0432121173,0.0279604269,0.1617174482
S107,Streptococcus,0.3440098771,0.1388467158,0.2452276142,0.7976634666
S107,Lactobacillus,0.0000199331,0.0019643495,0.0009684289,0.6780927277
S108,Fusobacterium,0.0314730222,0.0000183328,0.0209881257,0.4677040935
S108,Porphyromonas,0.0301812182,0.0001458099,0.0204923768,0.4058934399
S108,Prevotella,0.0354101967,0.0009026660,0.0213155715,0.1380143491
S108,Streptococcus,0.4446997813,0.0033562850,0.2322010608,0.7861633818
S108,Lactobacillus,0.0001139754,0.0002106986,0.0001611575,0.4988731003
S109,Fusobacterium,0.0291690434,0.0017238529,0.0200206465,0.4639728073
S109,Porphyromonas,0.0300653206,0.0001716776,0.0204222099,0.4056585856
S109,Prevotella,0.0838587918,0.0002766012,0.0497195872,0.3081757611
S109,Streptococcus,0.3897975162,0.0332171232,0.2181106603,0.7435973104
S109,Lactobacillus,0.0007912148,0.0009639041,0.0008754534,0.6744929477
S110,Fusobacterium,0.0324318280,0.0000002151,0.0216212904,0.4720075744
S110,Porphyromonas,0.1364830339,0.0000011504,0.0924566199,0.7201231225
S110,Prevotella,0.0467674352,0.0001208747,0.0277146147,0.1608406027
S110,Streptococcus,0.3310824092,0.0103415745,0.1766516369,0.6615565220
S110,Lactobacillus,0.0000141396,0.0001658840,0.0000881613,0.4357911800
S111,Fusobacterium,0.0448865463,0.0000346661,0.0299359196,0.5998125745
S111,Porphyromonas,0.0930667433,0.0000286063,0.0630544410,0.6059943544
S111,Prevotella,0.1232087012,0.1339856902,0.1276105700,0.7330096009
S111,Streptococcus,0.2318066105,0.0149365663,0.1273877003,0.5520997064
S111,Lactobacillus,0.0000014450,0.0002058496,0.0001011545,0.4560421577
S112,Fusobacterium,0.0444835532,0.0012929642,0.0300866902,0.6034650857
S112,Porphyromonas,0.0553354095,0.0002422212,0.0375634133,0.4801495886
S112,Prevotella,0.1103351591,0.0073228167,0.0682596953,0.4537391254
S112,Streptococcus,0.3059588209,0.0935186706,0.2036728226,0.7205796521
S112,Lactobacillus,0.0000268555,0.0001856955,0.0001043385,0.4574949364
S113,Fusobacterium,0.0415338261,0.0001565072,0.0277413864,0.5597831903
S113,Porphyromonas,0.0301363990,0.0001847116,0.0204745644,0.4058338202
S113,Prevotella,0.2877712749,0.0000913379,0.1702682020,0.8369661525
S113,Streptococcus,0.1339533420,0.0003197292,0.0696112321,0.3793263145
S113,Lactobacillus,0.0000470922,0.0000024058,0.0000252939,0.3504642567
S114,Fusobacterium,0.0793190816,0.0002315960,0.0529565864,0.7950030123
S114,Porphyromonas,0.1225394638,0.0001005882,0.0830430523,0.6861290649
S114,Prevotella,0.0673749063,0.0009858465,0.0402582481,0.2607391650
S114,Streptococcus,0.2118579586,0.1342932906,0.1745120073,0.6575154849
S114,Lactobacillus,0.0000213264,0.0000593659,0.0000398823,0.3727810710
S115,Fusobacterium,0.0326010881,0.0000004461,0.0217342074,0.4728920578
S115,Porphyromonas,0.0255490079,0.0000134372,0.0173117270,0.3965853797
S115,Prevotella,0.1244982206,0.0000100161,0.0736509258,0.4860313847
S115,Streptococcus,0.3632285712,0.0001722876,0.1884236939,0.6977469156
S115,Lactobacillus,0.0004881585,0.0000910168,0.0002944309,0.5687856433
S116,Fusobacterium,0.0634555607,0.0004501379,0.0424537531,0.7241296204
S116,Porphyromonas,0.0657970512,0.0005352384,0.0447448535,0.5144599044
S116,Prevotella,0.0786567810,0.0030753292,0.0477854838,0.3035469359
S116,Streptococcus,0.1683484318,0.0005426850,0.0875530722,0.4308574162
S116,Lactobacillus,0.0000009014,0.0000000455,0.0000004839,0.3155549338
S117,Fusobacterium,0.0129685736,0.0002917322,0.0087429598,0.3170513528
S117,Porphyromonas,0.0141453097,0.0002727202,0.0096702809,0.3339078553
S117,Prevotella,0.0631493548,0.0478572044,0.0569032652,0.3597963140
S117,Streptococcus,0.3438000663,0.0026900140,0.1795618930,0.6670530122
S117,Lactobacillus,0.0000015581,0.0000086483,0.0000050168,0.3256048024
S118,Fusobacterium,0.0506929040,0.0000011528,0.0337956536,0.6363544244
S118,Porphyromonas,0.0658313407,0.0000382553,0.0446077648,0.5141591238
S118,Prevotella,0.0488271287,0.0002248094,0.0289754772,0.1679365030
S118,Streptococcus,0.3473110045,0.0001296661,0.1801496194,0.6694702485
S118,Lactobacillus,0.0000434625,0.0000121712,0.0000281985,0.3567733899
S119,Fusobacterium,0.0232329652,0.0000005837,0.0154888380,0.4123646376
S119,Porphyromonas,0.0398619055,0.0000008509,0.0270035008,0.4370691572
S119,Prevotella,0.1603462055,0.0001432549,0.0949111975,0.5559978808
S119,Streptococcus,0.2998565313,0.0008234133,0.1558776226,0.6071508548
S119,Lactobacillus,0.0001287197,0.0014586878,0.0007774846,0.6706998385
S120,Fusobacterium,0.0565455092,0.0021641487,0.0384183890,0.6978279879
S120,Porphyromonas,0.1794267502,0.0002394058,0.1216243811,0.8435344004
S120,Prevotella,0.0536990522,0.1537501317,0.0945649860,0.5554151450
S120,Streptococcus,0.1353414449,0.3925448355,0.2591801144,0.8099809946
S120,Lactobacillus,0.0000008253,0.0000311206,0.0000156035,0.3409376652
S121,Fusobacterium,0.0357841667,0.0000457601,0.0238713645,0.5070094686
S121,Porphyromonas,0.0787260164,0.0000200226,0.0533369861,0.5413999907
S121,Prevotella,0.2228941759,0.0008551721,0.1322021884,0.7719829043
S121,Streptococcus,0.1264058481,0.0068789886,0.0688558787,0.3783936073
S121,Lactobacillus,0.0000023355,0.0000064996,0.0000043667,0.3241636536
S122,Fusobacterium,0.0463007204,0.0084684072,0.0336899493,0.6354513677
S122,Porphyromonas,0.1552392115,0.0005844316,0.1053505728,0.7687908091
S122,Prevotella,0.0668584264,0.0032579294,0.0408807586,0.2629249779
S122,Streptococcus,0.2042743018,0.0253410663,0.1181212625,0.5319277339
S122,Lactobacillus,0.0000126541,0.0000224848,0.0000174495,0.3427524889
S123,Fusobacterium,0.0796732183,0.0018909711,0.0537458026,0.8006315925
S123,Porphyromonas,0.1363974099,0.0000906852,0.0924274987,0.7199841639
S123,Prevotella,0.0910941218,0.0483821061,0.0736483689,0.4860130005
S123,Streptococcus,0.1153771658,0.0664428572,0.0918162024,0.4378981338
S123,Lactobacillus,0.0000038002,0.0002332349,0.0001157196,0.4626880024
S124,Fusobacterium,0.0204187290,0.0000318172,0.0136230917,0.4048371846
S124,Porphyromonas,0.0277160464,0.0000029147,0.0187763265,0.4008556159
S124,Prevotella,0.2728810513,0.0005104817,0.1616311003,0.8222032685
S124,Streptococcus,0.1195202289,0.2221625252,0.1689405938,0.6469071763
S124,Lactobacillus,0.0000239611,0.0009055479,0.0004540034,0.6220497265
S125,Fusobacterium,0.0488461253,0.0001573749,0.0326165419,0.6262809908
S125,Porphyromonas,0.1174148487,0.0006857449,0.0797602991,0.6722388978
S125,Prevotella,0.0529282938,0.0518609671,0.0524923435,0.3214821208
S125,Streptococcus,0.0955129735,0.0000504113,0.0495495176,0.2998643637
S125,Lactobacillus,0.0000002379,0.0000001089,0.0000001750,0.3148700932
S126,Fusobacterium,0.0352561475,0.0000080819,0.0235067923,0.5027776878
S126,Porphyromonas,0.0029053364,0.0000289488,0.0019774694,0.2064359355
S126,Prevotella,0.4097621578,0.0000503897,0.2424150976,0.9723000000
S126,Streptococcus,0.1246119568,0.0000245862,0.0646254450,0.3731698858
S126,Lactobacillus,0.0001147845,0.0000026426,0.0000600811,0.3833763300
S127,Fusobacterium,0.0548696264,0.0000006244,0.0365799590,0.6789256527
S127,Porphyromonas,0.1001054407,0.0000026687,0.0678142239,0.6333808159
S127,Prevotella,0.1416837446,0.0011366792,0.0842771967,0.5116911439
S127,Streptococcus,0.2649808269,0.0124149233,0.1433750215,0.5726083065
S127,Lactobacillus,0.0000097129,0.0002644447,0.0001339723,0.4710165132
S128,Fusobacterium,0.0262215204,0.0000022188,0.0174817532,0.4541810329
S128,Porphyromonas,0.0371324143,0.0000123146,0.0251581886,0.4330059615
S128,Prevotella,0.1271686434,0.0006880181,0.0755075429,0.5045376965
S128,Streptococcus,0.2870147109,0.0002288359,0.1489326230,0.5962710795
S128,Lactobacillus,0.0000020442,0.0000012226,0.0000016434,0.3181257980
S129,Fusobacterium,0.0620151738,0.0000137325,0.0413480267,0.7158998669
S129,Porphyromonas,0.0135549262,0.0000899353,0.0092113808,0.3259503371
S129,Prevotella,0.2998260650,0.0002491413,0.1774636596,0.9586736907
S129,Streptococcus,0.1503344704,0.0000063968,0.0779542868,0.4043570029
S129,Lactobacillus,0.0000096212,0.0000000670,0.0000049606,0.3254802535
S130,Fusobacterium,0.0141864259,0.0003821127,0.0095849882,0.3279699064
