sample_id,bile_acids,scfa,tryptophan_metabolism
S3053,0.5302,0.6656,0.2275
S3054,0.688,0.4328,0.3474
S3055,0.6407,0.4337,0.2064
S3056,0.4449,0.4797,0.4346
S3057,0.9278,0.4616,0.8559
S3058,0.4303,0.7773,0.7439
S3059,0.8638,0.6239,0.58
S3060,0.3199,0.5416,0.3821
S3061,0.4677,0.8319,0.606
S3062,0.6954,0.6501,0.472
S3063,0.9399,0.1905,0.3579
S3064,0.6259,0.4547,0.8857
S3065,0.465,0.3842,0.7479
S3066,0.4258,0.4028,0.6072
S3067,0.7919,0.3725,0.6093
S3068,0.7106,0.6673,0.5383
S3069,0.5499,0.5374,0.5444
S3070,0.6713,0.5969,0.7021
S3071,0.5826,0.0575,0.7367
S3072,0.7519,0.6032,0.71
S3073,0.6577,0.5837,0.6497
S3074,0.9957,0.6767,0.851
S3075,1.0,0.2679,0.6519
S3076,0.1698,0.7368,0.6299
S3077,0.2634,0.631,0.6591
S3078,0.6327,0.4113,0.541
S3079,0.5227,0.4597,0.3839
S3080,0.3947,0.5572,0.3733
S3081,0.573,0.4169,0.3945
S3082,0.9088,0.2381,0.1027
S3083,0.6741,0.5628,0.2479
S3084,0.8359,0.1146,0.9633
S3085,0.4468,0.4826,0.0566
S3086,0.5244,0.4154,0.6632
S3087,0.5638,0.3235,0.5918
S3088,0.4476,0.5655,0.5344
S3089,0.9677,0.2262,0.5176
S3090,0.5745,0.6588,0.5646
S3091,0.1869,0.4178,0.1967
S3092,0.734,0.7135,0.7127
S3093,1.0,0.1296,0.7435
S3094,0.5723,0.4195,0.3803
S3095,0.3882,0.4394,0.4224
S3096,0.7906,0.4688,0.163
S3097,0.5917,0.3476,0.3139
S3098,0.875,0.4824,0.5995
S3099,0.7776,0.4009,0.5949
S3100,0.522,0.9066,0.3585
S3101,0.6243,0.3512,0.5698
S3102,0.6557,0.6284,0.8703
S3103,0.6165,0.4005,0.5753
S3104,0.6568,0.5903,0.4234
S3105,0.3708,0.8642,0.6484
S3106,0.5985,0.3324,1.0
S3107,0.6036,0.2773,0.2324
S3108,0.9649,0.4286,0.5376
S3109,0.9444,0.6476,1.0
S3110,0.5055,0.7519,0.4939
S3111,0.268,0.5835,0.3228
S3112,0.7525,0.3703,0.7746
S3113,1.0,0.1235,0.7001
S3114,0.4695,0.209,0.7762
S3115,0.2845,0.5765,0.4676
S3116,0.6191,0.5051,0.7559
S3117,0.4393,0.5309,0.5998
S3118,0.7562,0.6403,0.0083
S3119,0.5575,0.3778,0.6405
S3120,0.5388,0.4693,0.582
S3121,0.485,0.419,0.5278
S3122,0.4312,0.5155,0.7371
S3123,0.5143,0.3498,0.8796
S3124,0.6592,0.6009,0.5726
S3125,0.7121,0.0,0.8194
S3126,0.4849,0.6432,0.3945
S3127,0.7995,0.2478,0.5648
S3128,0.6345,0.6088,0.3653
S3129,0.3646,0.6264,0.4556
S3130,1.0,0.2251,0.6505
S3131,0.9535,0.4344,1.0
S3132,0.2961,0.4024,0.6281
S3133,0.7381,0.1601,0.9213
S3134,0.7889,0.4667,0.9181
S3135,0.4612,0.6112,0.3915
S3136,0.7825,0.1779,0.7443
S3137,0.6427,0.5163,0.6646
S3138,0.4648,0.5399,0.7071
S3139,0.6179,0.5113,0.6648
S3140,0.5859,0.1691,0.7378
S3141,0.4154,0.2165,0.7658
S3142,0.4195,0.6929,0.6424
S3143,0.4045,0.6119,0.2848
S3144,0.391,0.6342,0.532
S3145,0.7101,0.6974,0.6151
S3146,1.0,0.4496,0.81
S3147,0.4702,0.5655,0.6565
S3148,0.8149,0.11,0.5974
S3149,0.7828,0.3328,0.5634
S3150,0.397,0.6415,0.6782
S3151,0.6859,0.006,0.5388
S3152,0.3847,0.5512,0.3327
S3153,0.3292,0.7397,0.495
S3154,0.702,0.0394,0.8814
S3155,0.3327,0.3371,0.6139
S3156,0.8453,0.3065,0.6797
S3157,0.3983,0.5757,0.3928
S3158,0.6479,0.4124,0.5962
S3159,0.0846,0.7302,0.466
S3160,0.3922,0.7392,0.2599
S3161,0.9087,0.3018,0.8122
S3162,0.6174,0.5335,0.563
S3163,0.7932,0.3167,0.7552
S3164,0.551,0.6647,0.8322
S3165,1.0,0.3704,0.9622
S3166,0.511,0.7687,0.2931
S3167,0.5519,0.0,0.6043
S3168,1.0,0.2562,0.8669
S3169,0.8866,0.3861,0.679
S3170,1.0,0.6315,0.7828
S3171,0.1597,0.69,0.3777
S3172,0.3344,0.3776,0.5787
S3173,0.4044,0.3367,0.5913
S3174,0.528,0.3068,0.3513
S3175,0.7336,0.2256,0.642
S3176,0.8639,0.2008,0.8022
S3177,0.4062,0.3022,0.6695
S3178,0.8725,0.5559,0.6759
S3179,0.9008,0.272,0.5511
S3180,1.0,0.7629,0.8152
S3181,0.7717,0.6147,0.5847
S3182,0.4828,0.8042,0.5894
S3183,0.4815,0.5601,0.5095
S3184,0.3632,0.3329,0.3344
S3185,0.6226,0.8037,0.3173
S3186,0.5438,0.4602,0.4461
S3187,0.3281,0.4803,0.4274
S3188,0.561,0.3596,0.467
S3189,0.5563,0.4498,0.5727
S3190,0.3522,0.6364,0.3047
S3191,0.8171,0.1675,0.6396
S3192,0.7047,0.5794,0.5715
S3193,0.9543,0.2719,0.4787
S3194,0.5275,0.0391,1.0
S3195,0.6917,0.5941,0.3335
S3196,0.565,0.325,0.5415
S3197,0.3647,0.3477,0.3586
S3198,0.2748,0.7004,0.5069
S3199,0.6873,0.4219,0.2355
S3200,0.6351,0.5017,0.4822
S3201,0.8984,0.4936,0.3736
S3202,0.5215,0.8135,0.3351
S3203,0.6674,0.6565,0.6394
S3204,0.6333,0.1225,0.6684
S3205,0.8803,0.1259,0.908
S3206,0.866,0.322,0.7532
S3207,0.1551,0.1209,0.4659
S3208,0.8874,0.3644,0.6452
S3209,0.813,0.2793,0.8544
S3210,0.5104,0.1244,0.624
S3211,0.6511,0.03,0.6976
S3212,1.0,0.4722,0.5358
S3213,0.4694,0.4186,0.251
S3214,1.0,0.3372,0.7066
S3215,0.8506,0.2957,0.454
S3216,0.3509,0.9234,0.4676
S3217,0.3765,0.4667,0.6152
S3218,0.6809,0.4095,0.6065
S3219,0.2494,0.642,0.7311
S3220,0.5811,0.6392,0.4555
S3221,0.8806,0.6502,0.1945
S3222,0.388,0.883,0.5032
S3223,0.2854,0.21,0.7702
S3224,0.8098,0.3772,0.8076
S3225,0.83,0.0,0.6641
S3226,0.8834,0.4063,0.6991
S3227,0.7972,0.4711,0.5885
S3228,0.4998,0.4917,0.5406
S3229,0.3613,0.4321,0.5658
S3230,0.1537,0.375,0.7017
S3231,1.0,0.3509,0.5886
S3232,0.3356,0.5378,0.6618
S3233,0.8582,0.4377,0.748
S3234,0.5042,0.0,0.7135
S3235,0.4003,0.7995,0.8118
S3236,0.2148,0.7531,0.4782
S3237,0.648,0.6544,0.3956
S3238,1.0,0.4543,0.7071
S3239,0.6192,0.5976,0.6831
S3240,0.514,0.4849,0.6755
S3241,0.9141,0.1601,0.4492
S3242,0.7634,0.6851,0.7085
S3243,0.4101,0.7025,0.112
S3244,1.0,0.3231,0.7609
S3245,0.6378,0.6515,0.5685
S3246,0.3409,0.3227,0.5029
S3247,0.5701,0.3777,0.0969
S3248,0.6582,1.0,0.6146
S3249,0.8651,0.4945,0.7581
S3250,0.492,0.5716,0.6189
S3251,0.5123,0.7134,0.6254
S3252,0.4555,0.3284,0.6474
S3253,0.9657,0.2383,0.649
S3254,1.0,0.4107,0.8418
S3255,0.8084,0.4789,0.5914
S3256,0.5111,0.726,0.6088
S3257,1.0,0.2201,0.8726
S3258,0.8905,0.0629,0.4983
S3259,0.9154,0.6414,0.8987
S3260,0.7685,0.3248,0.6919
S3261,0.1943,1.0,0.4777
S3262,0.5208,0.3897,0.6204
S3263,0.3562,0.7241,0.5366
S3264,0.3527,0.5265,0.6278
S3265,0.6916,0.7034,0.5864
S3266,0.5626,0.0638,0.6661
S3267,0.9052,0.0726,1.0
S3268,0.4687,0.7067,0.999
S3269,0.8179,0.6163,0.6295
S3270,0.7485,0.2178,0.8166
S3271,0.7026,0.737,0.5627
S3272,0.5769,0.8264,0.4857
S3273,0.8771,0.4278,0.9507
S3274,0.7105,0.4932,0.6463
S3275,0.9038,0.6056,0.6043
S3276,0.595,0.5572,0.6488
S3277,0.8203,0.504,0.7106
S3278,0.3773,0.4796,0.5506
S3279,0.3026,0.3673,0.3967
S3280,0.792,0.5442,0.2707
S3281,0.4015,0.5677,0.4118
S3282,0.7354,0.336,0.9634
S3283,0.4899,0.5906,0.5219
S3284,0.776,0.4441,0.6464
S3285,0.5034,0.7252,0.5152
S3286,0.5797,0.344,1.0
S3287,0.8815,0.264,0.9171
S3288,0.4175,0.4486,0.5393
S3289,0.6418,0.4331,0.3922
S3290,0.9324,0.4091,0.8787
S3291,0.7293,0.2301,0.8121
S3292,0.4205,0.345,0.4757
S3293,0.5345,0.5975,0.5093
S3294,0.3656,0.7475,0.1197
S3295,0.5951,0.514,0.4071
S3296,0.6043,0.5467,0.1833
S3297,0.9326,0.4757,0.8859
S3298,0.6863,0.8612,0.4924
S3299,0.5111,0.6405,0.5198
S3300,0.4324,0.35,0.8004
S3301,0.8875,0.1628,0.9799
S3302,0.7178,0.4495,0.815
S3303,0.5768,0.6064,0.4008
S3304,0.262,0.4795,0.638
S3305,0.3012,0.5741,0.9242
S3306,0.8043,0.2224,0.8625
S3307,0.7272,0.2798,0.3348
S3308,0.8268,0.2189,0.576
S3309,0.6542,0.4174,0.4215
S3310,0.0339,0.8352,0.3488
S3311,0.3152,0.3762,0.5742
S3312,0.6557,0.4519,0.3829
S3313,0.4827,0.771,0.4267
S3314,0.6594,0.4708,0.6957
S3315,0.7549,0.6055,0.7129
S3316,0.3982,0.39,0.4271
S3317,0.9058,0.3517,0.6795
S3318,0.7339,0.5512,0.7019
S3319,0.8264,0.1867,0.5697
S3320,0.9016,0.6776,0.3786
S3321,0.9661,0.0781,0.3825
S3322,0.604,0.473,0.2364
S3323,0.5953,0.5539,0.4909
S3324,0.2632,0.7244,0.7257
S3325,0.6777,0.0,0.6051
S3326,0.7252,0.6218,0.5445
S3327,0.8951,0.3085,0.7524
S3328,0.5477,0.5845,0.5566
S3329,0.453,0.2866,0.2449
S3330,0.1624,0.6438,0.634
S3331,0.7329,0.3788,0.5035
S3332,0.5218,0.7516,0.4379
S3333,0.9137,0.3257,0.6751
S3334,0.8486,0.5335,0.5234
S3335,0.4167,0.3619,0.2911
S3336,0.4051,0.4328,0.512
S3337,0.7426,0.1012,0.3814
S3338,0.7232,0.8729,0.3616
S3339,0.8261,0.1997,0.8947
S3340,0.6155,0.6538,0.4738
S3341,0.3727,0.4086,0.5405
S3342,1.0,0.1194,0.4669
S3343,0.6693,0.0,0.9378
S3344,0.2484,0.7062,0.3102
S3345,0.7638,0.1992,0.7804
S3346,0.6615,0.2126,0.7288
S3347,0.3209,0.7099,0.3632
S3348,0.436,0.5137,0.7137
S3349,0.9524,0.3334,0.5648
S3350,0.5837,0.1271,0.7068
S3351,0.824,0.6219,0.481
S3352,0.3995,0.6402,0.5338
S3353,0.6367,0.2407,0.7969
S3354,0.5709,0.5093,0.1436
S3355,0.556,0.5487,0.3433
S3356,0.48,0.4801,0.3869
S3357,0.7361,0.2552,0.7166
S3358,0.5973,0.4445,0.4684
S3359,0.8109,0.0,0.7934
S3360,0.8758,0.3392,0.8066
S3361,0.4688,0.752,0.2994
S3362,0.2902,0.4335,0.5008
S3363,0.5287,0.5277,0.5605
S3364,0.4648,0.4788,0.4654
S3365,0.9544,0.07,0.7376
S3366,0.7021,0.4598,0.7496
S3367,0.9614,0.1783,0.6176
S3368,0.9544,0.5544,0.6362
S3369,0.4211,0.1525,0.4496
S3370,1.0,0.1101,0.7712
S3371,0.6912,0.3115,0.5725
S3372,0.6354,0.3447,0.364
S3373,1.0,0.2145,1.0
S3374,0.9055,0.5471,0.6372
S3375,0.6461,0.5732,0.8873
S3376,0.4148,0.6912,0.5197
S3377,0.6756,0.0923,0.6253
S3378,0.7425,0.1552,0.5643
S3379,0.3463,0.4381,0.2208
S3380,0.7749,0.6364,0.5829
S3381,1.0,0.4838,0.9045
S3382,0.7276,1.0,0.5003
S3383,0.5176,0.1675,0.4537
S3384,0.533,0.6475,0.3599
S3385,0.6322,0.3125,0.6324
S3386,0.6721,0.5181,0.6787
S3387,0.203,0.3884,0.5647
S3388,1.0,0.6214,0.634
S3389,0.6815,0.9468,0.5361
S3390,0.808,0.3259,0.8227
S3391,0.4188,0.6926,0.4606
S3392,0.5875,0.7755,0.1504
S3393,0.5216,0.4762,0.635
S3394,0.5711,0.2613,0.3711
S3395,0.3815,0.7359,0.32
S3396,0.7481,0.1887,0.5553
S3397,0.5669,0.4663,0.3518
S3398,0.5579,0.4576,0.5038
S3399,0.4514,0.5023,0.7371
S3400,0.3989,0.6779,0.7192
S3401,0.9951,0.6142,0.2109
S3402,0.4797,0.4085,0.7214
S3403,0.251,0.534,0.2652
S3404,0.4979,0.2569,0.6038
S3405,0.9823,0.2742,0.7688
S3406,0.4437,0.6665,0.8954
S3407,0.759,0.469,0.0
S3408,0.8819,0.5788,0.6786
S3409,0.6209,0.5297,0.6285
S3410,0.5976,0.0701,0.2226
S3411,0.6663,0.3008,0.5533
S3412,0.4045,0.997,0.5229
S3413,0.7856,0.4198,0.8635
S3414,0.4537,0.3754,0.4124
S3415,0.5521,0.4954,0.0992
S3416,0.5935,0.8303,0.5036
S3417,0.5991,0.1073,0.2502
S3418,0.3529,1.0,0.1543
S3419,0.773,0.4813,0.6059
S3420,0.607,0.4149,0.735
S3421,0.924,0.3175,0.4246
S3422,0.4315,0.2601,0.4878
S3423,0.5918,0.3697,0.6882
S3424,0.5641,0.5887,0.7762
S3425,0.5486,0.7572,0.3484
S3426,0.8359,0.3042,0.8994
S3427,0.9866,0.2397,0.8886
S3428,0.3546,0.526,0.8306
S3429,1.0,0.1053,0.3995
S3430,0.8707,0.1629,0.5617
S3431,0.4271,0.5736,0.3463
S3432,0.7034,0.5559,0.8055
S3433,0.598,0.5786,0.4307
S3434,0.8545,0.6151,0.7363
S3435,0.8002,0.8462,0.5949
S3436,0.6751,0.3749,0.4716
S3437,0.3302,0.4148,0.6837
S3438,0.7377,0.2337,0.7858
S3439,0.8343,0.1794,0.3427
S3440,0.4114,0.7276,0.6279
S3441,0.7445,0.4301,0.1835
S3442,0.4881,0.5792,0.3286
S3443,0.9359,0.3403,0.6992
S3444,0.913,0.0325,0.7342
S3445,0.1075,0.5732,0.6143
S3446,0.4982,0.5474,0.418
S3447,0.4257,0.2983,0.3383
S3448,0.6025,0.6437,0.6444
S3449,0.9306,0.5184,0.7598
S3450,0.7157,0.1893,0.6535
S3451,0.4967,0.784,0.4171
S3452,0.4524,0.5652,0.3523
S3453,0.2326,0.6808,0.1434
S3454,0.5351,0.1908,0.3187
S3455,0.513,0.5591,0.5588
S3456,0.7971,0.1692,1.0
S3457,0.604,0.3579,0.4372
S3458,0.774,0.3395,0.88
S3459,0.4386,0.9749,0.0943
S3460,0.8182,0.7186,0.6754
S3461,0.4176,0.8264,0.4879
S3462,0.5202,0.6569,0.6612
S3463,0.9046,0.3638,0.8276
S3464,0.7845,0.7446,0.6111
S3465,0.7354,0.0424,0.6583
S3466,0.4005,0.7746,0.2899
S3467,0.6176,0.8978,0.4621
S3468,1.0,0.3645,0.6275
S3469,1.0,0.7052,0.5706
S3470,0.5435,0.4619,0.6237
S3471,0.0955,0.5054,0.283
S3472,0.5871,0.0633,0.793
S3473,0.5728,0.0604,0.4604
S3474,0.8005,0.3052,0.5117
S3475,0.7019,0.7373,0.4832
S3476,0.7111,0.1403,0.8101
S3477,0.3699,0.8593,0.6222
S3478,0.4291,0.4327,0.7635
S3479,1.0,0.4939,0.8124
S3480,0.3557,0.945,0.5508
S3481,0.3179,0.7379,0.4811
S3482,0.5155,0.5369,0.301
S3483,0.5624,0.5447,0.2514
S3484,0.7583,0.4539,0.0575
S3485,0.7418,0.6727,0.8623
S3486,0.7568,0.4484,1.0
S3487,0.4583,0.4037,0.8643
S3488,0.5648,0.4158,0.2789
S3489,0.7614,0.3213,0.805
S3490,0.6787,0.3169,0.3557
S3491,0.173,1.0,0.5497
S3492,0.4382,0.5519,0.2887
S3493,0.5987,0.6759,0.7071
S3494,0.8174,0.7143,0.8496
S3495,0.9766,0.321,0.4664
S3496,0.5541,0.6214,0.5335
S3497,0.6412,0.5493,0.2984
S3498,1.0,0.1394,0.7481
S3499,0.3284,0.2053,0.2404
S3500,0.3318,0.2784,0.362
S3501,0.6015,0.8053,0.3005
S3502,0.595,0.3494,0.4039
S3503,0.596,0.3359,0.8292
S3504,0.2995,0.8025,0.4343
S3505,0.8817,0.2347,1.0
S3506,0.3889,0.6484,0.68
S3507,0.7168,0.0,0.4409
S3508,0.5502,0.464,0.4813
S3509,0.4069,0.6884,0.5401
S3510,0.6596,0.5445,0.665
S3511,0.1419,0.6564,0.3144
S3512,0.4056,0.8754,0.1551
S3513,0.922,0.4533,0.8029
S3514,0.4821,0.4692,0.4315
S3515,0.5997,0.5343,0.5242
S3516,0.9569,0.3079,0.6933
S3517,0.2968,0.6245,0.3917
S3518,0.399,0.7386,0.5978
S3519,0.8521,0.3951,0.6269
S3520,0.6714,0.6634,0.7001
S3521,0.4191,0.9047,0.4372
S3522,0.5052,0.3801,0.6412
S3523,0.3781,0.3363,0.8024
S3524,0.549,0.5157,0.3896
S3525,0.5585,0.6882,0.524
S3526,0.7064,0.4156,0.688
S3527,0.4314,0.6812,0.702
S3528,0.8838,0.2282,0.7446
S3529,0.4725,0.3477,0.7828
S3530,0.8379,0.4992,0.9108
S3531,0.4364,0.5054,0.4749
S3532,0.5897,0.6111,0.4677
S3533,0.7228,0.532,0.3185
S3534,0.5557,0.3249,0.7422
S3535,0.5092,0.4495,0.5682
S3536,0.5373,0.3751,0.6458
S3537,0.6034,0.3458,0.5124
S3538,0.6253,0.5418,0.5625
S3539,0.5502,0.2993,0.8322
S3540,0.718,0.37,0.45
S3541,0.1786,0.6878,0.6357
S3542,0.6497,0.4941,0.3542
S3543,0.3067,0.8405,0.6714
S3544,0.6989,0.2312,0.5085
S3545,0.8086,0.417,0.8089
S3546,0.6726,0.3698,0.5374
S3547,0.4183,0.6259,0.7153
S3548,0.6481,0.6425,0.3202
S3549,0.4397,0.5596,0.6002
S3550,0.5196,0.1754,0.428
S3551,0.8075,0.6129,0.6068
S3552,0.8789,0.2241,0.5545
S3553,0.623,0.887,0.4616
S3554,0.6774,0.0666,0.9965
S3555,0.693,0.4457,0.8948
S3556,0.8106,0.5783,0.6865
S3557,0.5446,0.5092,0.3157
S3558,0.5734,0.3756,0.3451
S3559,0.924,0.2227,0.7917
S3560,0.8918,0.6391,0.7117
S3561,0.6878,0.391,0.5611
S3562,0.6219,0.3573,0.7573
S3563,0.3122,0.6909,0.8379
S3564,0.404,0.9702,0.3198
S3565,0.7798,0.3072,0.8629
S3566,0.6443,0.5795,0.3348
S3567,0.7648,0.3251,0.5097
S3568,0.6765,0.51,0.4385
S3569,0.5403,0.4427,0.6209
S3570,0.3682,0.5972,0.6337
S3571,0.6087,0.0212,0.5802
S3572,0.7804,0.5538,0.6179
S3573,0.3744,0.9982,0.5447
S3574,0.7528,0.5956,0.3334
S3575,0.5982,0.6226,0.7949
S3576,0.7493,0.5655,0.3834
S3577,0.27,0.4883,0.6289
S3578,0.737,0.1002,0.4706
S3579,0.6427,0.7796,0.6923
S3580,0.9726,0.5597,0.5904
S3581,0.8113,0.142,0.6808
S3582,1.0,0.2746,0.5074
S3583,0.7744,0.1642,0.7458
S3584,0.6159,0.6628,0.4186
S3585,0.0,0.698,0.6059
S3586,0.4776,0.7666,0.1427
S3587,0.7523,0.4248,0.7832
S3588,0.837,0.4846,0.6804
S3589,0.5916,0.4669,0.519
S3590,0.5492,0.6175,0.0639
S3591,0.1168,0.6984,0.6668
S3592,0.7504,0.4076,0.502
S3593,1.0,0.2347,0.7806
S3594,0.3309,0.7309,0.2819
S3595,0.6155,0.6033,0.5818
S3596,0.6448,0.5548,0.5688
S3597,0.8498,0.403,0.7384
S3598,0.8433,0.428,0.9376
S3599,0.5974,0.5358,0.3616
S3600,0.4636,0.374,0.7106
